chembl_id,smiles,standard_value,bioactivity
CHEMBL3237590,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN([N+]([O-])=NOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1,123.0,active
CHEMBL3764624,Cn1ncnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccc(F)cc1,68.9,active
CHEMBL195464,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,13.0,active
CHEMBL193638,CCOC(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,116.0,active
CHEMBL3764202,Cn1ccnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccc(F)cc1,1.6,active
CHEMBL193903,O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)c1ccc(-n2cccn2)nc1,47.0,active
CHEMBL383578,Cc1nc(-c2ccccc2)sc1C(=O)Nc1cccc(Cc2nnc(O)c3ccccc23)c1,27.0,active
CHEMBL1173054,O=C1NCCc2c(-c3ccc(CN4CCCC4)cc3)[nH]c3cccc1c23,5.6,active
CHEMBL1649756,O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12,12.0,active
CHEMBL185742,N#Cc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,6.0,active
CHEMBL127396,Cc1cccc2c(O)nc(-c3ccc([N+](=O)[O-])cc3)nc12,104.0,active
CHEMBL187042,Cc1ccc(C2=CCN(CCCc3nc(O)c4ccccc4n3)CC2)cc1,17.0,active
CHEMBL4088354,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C(=O)C(F)(F)F)CC3)nc12,83.0,active
CHEMBL4079788,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(N)CC3)nc12,29.0,active
CHEMBL596366,CNCc1ccc(-n2nc3c(C(N)=O)cccc3c2Cl)cc1,20.0,active
CHEMBL594369,CN1CCC(C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,10.0,active
CHEMBL593144,CN(C)CCNC(=O)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,10.0,active
CHEMBL594999,O=C1NCC2c3c(cccc31)CCN2C(=O)c1cccc(Cl)c1,37.0,active
CHEMBL592909,CCN(CC)Cc1ccc(C(=O)N2CCc3cccc4c3C2CNC4=O)cc1,13.0,active
CHEMBL595928,COc1ccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)cc1,6.0,active
CHEMBL594522,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(OCc2ccccc2)cc1,16.0,active
CHEMBL3644590,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(Cc3ccccc3)CC1)N2,39.0,active
CHEMBL3649811,CCCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,80.0,active
CHEMBL3649761,CCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,180.0,active
CHEMBL563541,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCCC(CN2CCOCC2)C1,700.0,active
CHEMBL550556,O=c1[nH]c2cc(-c3cccc(Cl)c3)nn2c2ccccc12,500.0,active
CHEMBL556897,O=c1[nH]c2cc(-c3ccc(Br)cc3)nn2c2ccccc12,700.0,active
CHEMBL594453,O=c1[nH]c2c(nc3ccc(Cl)cn32)c2ccccc12,14850.0,inactive
CHEMBL1949847,Cc1ccc2nc[nH]c(=O)c2c1,25000.0,inactive
CHEMBL3897483,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1,21000.0,inactive
CHEMBL563402,COc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1OC,200.0,active
CHEMBL550370,Cc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1,500.0,active
CHEMBL563408,O=C(NCCN1CCOCC1)c1cc2[nH]c(=O)c3ccccc3n2n1,140.0,active
CHEMBL550382,CN1CCC(CNC(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)C1,80.0,active
CHEMBL3805896,COc1ccc(C(=O)C2CCN(C(=O)CCCc3cn4c(C)ccc4c(=O)[nH]3)CC2)cc1,730.0,active
CHEMBL3804939,COc1ccc(C(=O)C2CCN(C(=O)CCCc3nc4c(C)scc4c(=O)[nH]3)CC2)cc1C,1900.0,intermediate
CHEMBL596389,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccccc1,8.0,active
CHEMBL3291313,CC(C)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,830.0,active
CHEMBL3291319,CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,200.0,active
CHEMBL3291328,CN1CCCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,10000.0,inactive
CHEMBL3291331,CCN1CCN(C(=O)c2sc3c([nH]c(=O)c4ccccc43)c2C)CC1,79.0,active
CHEMBL3291333,Cc1c(C(=O)N2CCC(N(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12,29.0,active
CHEMBL3291335,Cc1c(C(=O)NCCN2CCOCC2)sc2c1[nH]c(=O)c1ccccc12,83.0,active
CHEMBL525167,Cn1nc(-c2ccccc2)c2c1NC(=O)C1CCCCC21,7.3,active
CHEMBL596518,Cc1cccn2c1nc1c3ccccc3c(=O)[nH]c12,3310.0,intermediate
CHEMBL3663653,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CCCCC2)CC1,190.0,active
CHEMBL593610,CNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1C(F)(F)F,5.0,active
CHEMBL610491,NC(=O)c1cccc2cn(-c3ccc(NC(=O)C4CNC4)cc3)nc12,10.0,active
CHEMBL596142,NC(=O)c1cccc2cn(-c3ccc(C(=O)Nc4ccncc4)cc3)nc12,30.0,active
CHEMBL3649710,COc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,500.0,active
CHEMBL3649748,CCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,160.0,active
CHEMBL3290469,NC(=O)c1cccc2c1OC(=Cc1cccc(Oc3ccccc3)c1)C2=O,4650.0,intermediate
CHEMBL3290485,NC(=O)c1cccc2c1OC(=Cc1ccc(OCCCN3CCOCC3)cc1)C2=O,718.0,active
CHEMBL3291317,CC(C)S(=O)(=O)N1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,600.0,active
CHEMBL3105890,NC(=O)n1ccc2ccc(N3CCCC3)nc21,220.0,active
CHEMBL593855,CNCc1ccc(-n2cc3c(F)c(F)cc(C(N)=O)c3n2)cc1,25.0,active
CHEMBL595464,CN1CCN(CC(=O)N2CCc3cccc4c3C2CNC4=O)CC1,97.0,active
CHEMBL598350,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4CCNC4)CC3)c2)n[nH]c(=O)c1C,3.9,active
CHEMBL590632,C=CCC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCN1,1.8,active
CHEMBL590882,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)C4(Cc5ccccc5)CCCN4)CC3)c2)n[nH]c(=O)c1C,3.3,active
CHEMBL594975,O=C1NCC2c3c(cccc31)CCN2C(=O)c1cccc(C(=O)N2CCCNCC2)c1,50.0,active
CHEMBL594596,O=C1NCc2cccc3cccc1c23,540.0,active
CHEMBL611049,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccc(Cl)cc1,7.0,active
CHEMBL4071492,NC(=O)c1cccc2[nH]c(C(=O)N3CCC(NC4CCCCC4)CC3)nc12,70.0,active
CHEMBL3644603,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(S(=O)(=O)c3ccc(F)cc3)CC1)N2,27.0,active
CHEMBL1935275,NC(=O)C1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13.0,active
CHEMBL3644562,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(Cc3ccccc3)CC1)N2,35.0,active
CHEMBL3644586,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCC(c3ccccc3)CC1)N2,19.0,active
CHEMBL4435879,CC(C)CN1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,28.0,active
CHEMBL1949842,Cc1cccc2nc[nH]c(=O)c12,25000.0,inactive
CHEMBL365086,O=S(=O)(NCCCN1CCOCC1)c1cc2c(cc1F)-c1nc(O)c3ccccc3c1C2,10.0,active
CHEMBL1094959,CC(C)NCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,6.7,active
CHEMBL1094951,NC(=O)c1cccc2cn(Cc3ccccc3)nc12,130.0,active
CHEMBL3605997,Cc1cccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)c1,9900.0,intermediate
CHEMBL3605978,NC(=O)c1cccc2c1C(=O)N(CCCN1CCCCC1)C2,200.0,active
CHEMBL3605996,Cc1ccccc1CN1CCC(N2Cc3cccc(C(N)=O)c3C2=O)CC1,1100.0,intermediate
CHEMBL3649793,COc1cc(CN2CC(C)OC(C)C2)cc2[nH]c(=O)c3c(c12)NCCC3,780.0,active
CHEMBL1949855,O=c1[nH]cnc2c(Cl)cccc12,5650.0,intermediate
CHEMBL4069154,Cc1ccc(Cn2cc(C=C3SC(=O)NC3=O)c3ccccc32)cc1,13950.0,inactive
CHEMBL3290460,CC1Cc2cc(F)cc(C(N)=O)c2O1,1530.0,intermediate
CHEMBL3290466,NC(=O)c1nn(CCCN2C(=O)C(=O)c3ccccc32)c2ccccc12,6800.0,intermediate
CHEMBL3649792,COc1cc(CNC2CCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,270.0,active
CHEMBL562175,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCN(CC2CC2)CC1,300.0,active
CHEMBL3291336,Cc1c(C(=O)NCCN2CCCC2)sc2c1[nH]c(=O)c1ccccc12,248.0,active
CHEMBL380809,Cc1c2c(c3c([nH]c4ccccc43)c1C)C(=O)NC2=O,700.0,active
CHEMBL4461708,COc1cc(O)c(Cl)c(C)c1-c1cc(O)c(Cl)c2cc3c(c(O)c12)C(=O)c1c(cc(O)c(Cl)c1O)C3(C)C,6560.0,intermediate
CHEMBL3644565,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccc(Cl)cc3)CC1)N2,9.0,active
CHEMBL4086413,CC(C)CN1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,81.0,active
CHEMBL3290467,NC(=O)c1cccc2c1OCC2=O,16200.0,inactive
CHEMBL3290488,NC(=O)c1cccc2c1OC(=Cc1ccc(OCC(O)CN3CCOCC3)cc1)C2=O,176.0,active
CHEMBL3290491,CN1CCN(CCCS(=O)(=O)Nc2ccc(C=C3Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,113.0,active
CHEMBL4169012,N#Cc1ccccc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,0.02,active
CHEMBL3649779,CCN(C)Cc1cc(OC)c2c3c(c(=O)[nH]c2c1)CCCN3,50.0,active
CHEMBL3959368,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,15.0,active
CHEMBL1891423,Oc1ncnc2ccsc12,14000.0,inactive
CHEMBL2377260,O=c1[nH]c(CCCN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc12,388.0,active
CHEMBL1935267,O=C(CCC(=O)N1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,13.0,active
CHEMBL1935271,NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,22.0,active
CHEMBL1935274,O=C(CCC(=O)N1CCCC1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,2.0,active
CHEMBL3663652,NC(=O)c1cccc2[nH]n(C3CCN(CC4CCCCC4)CC3)c(=O)c12,95.0,active
CHEMBL3663655,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CC=CCC2)CC1,44.0,active
CHEMBL3649790,COc1cc(CNC(C)(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,610.0,active
CHEMBL3649795,COc1cc(CN(C)C2CCCC2)cc2[nH]c(=O)c3c(c12)NCCC3,190.0,active
CHEMBL3290455,CC1Cc2cccc(C(N)=O)c2O1,10440.0,inactive
CHEMBL3290459,CC1Cc2cc(F)cc(C(N)=O)c2O1,2450.0,intermediate
CHEMBL3291327,Cn1c(C(=O)N2CC=C(c3ccc(F)cc3)CC2)cc2c1-c1ccccc1C(=O)NC2,1673.0,intermediate
CHEMBL3291332,Cc1c(C(=O)N2CCN(C(C)C)CC2)sc2c1[nH]c(=O)c1ccccc12,86.0,active
CHEMBL576423,NC(=O)c1cccc2[nH]c(-c3ccc(-c4ccccn4)cc3)nc12,83.0,active
CHEMBL4160236,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C(=O)C2CC2)CC1,11.2,active
CHEMBL4176518,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(CC2CC2)CC1,9.7,active
CHEMBL3764990,Cn1ccnc1C1c2n[nH]c(=O)c3cccc(c23)NC1c1ccc(F)cc1,136.0,active
CHEMBL2237213,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCCCC2)CC1,67.0,active
CHEMBL2237215,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCC2)CC1,47.0,active
CHEMBL2237232,O=C(NCCN1CCNCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,36.0,active
CHEMBL2237234,O=C(NCCN1CCCCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,58.0,active
CHEMBL2237237,NCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,17.0,active
CHEMBL2237239,O=C(O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,78.0,active
CHEMBL550053,CN1CCC(C(=O)NCCc2c[nH]c3ccc4c(c23)CCNC4=O)CC1,60.0,active
CHEMBL558845,O=C1NCCc2c1ccc1[nH]cc(CCNC(=O)N3CCNCC3)c21,25.0,active
CHEMBL551854,CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,10.0,active
CHEMBL4641894,O=C(OCc1ccccc1)N1CCN(CCSc2nc3ccccc3c(=O)[nH]2)CC1,356.0,active
CHEMBL3644775,O=c1[nH]nc2c3c(cccc13)Oc1ccc(CN3CCC(O)C3)cc1-2,100.0,active
CHEMBL2322614,O=C(NC1CNC(=O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,86340.0,inactive
CHEMBL1949848,Nc1ccc2nc[nH]c(=O)c2c1,25000.0,inactive
CHEMBL1949854,O=c1[nH]cnc2c(F)cccc12,18770.0,inactive
CHEMBL523829,CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,88.0,active
CHEMBL3957308,CC1(C)CC2=NN(CCO)C(=O)c3cccc4c3c2c(n4CCO)C1,1900.0,intermediate
CHEMBL4093008,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(Cc2ccccc2)C1,13.3,active
CHEMBL4100719,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)C1CCN(c2ccccc2)C1,92.6,active
CHEMBL426270,O=S(=O)(NCCCN1CCOCC1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,800.0,active
CHEMBL193679,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCCCCC12,495.0,active
CHEMBL198355,Oc1nc2cc(CN3CC=C(c4ccccc4)CC3)ccc2c2ccccc12,16.0,active
CHEMBL596391,O=C1NCC2c3c(cccc31)CCN2C(=O)Nc1ccccc1,11.0,active
CHEMBL196504,Oc1nc2ccc(CCCCN3CC=C(c4ccccc4)CC3)cc2c2ccccc12,119.0,active
CHEMBL2407983,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,38.0,active
CHEMBL2407975,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,6.0,active
CHEMBL2407971,CNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,29.0,active
CHEMBL370869,O=C1NC(=O)c2c1ccc1[nH]c3ccccc3c21,10000.0,inactive
CHEMBL364691,O=S(=O)(NCCCn1ccnc1)c1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,394.0,active
CHEMBL195966,CN1CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C(=O)C1,9.5,active
CHEMBL3933450,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,7.0,active
CHEMBL3930740,CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.3,active
CHEMBL3644572,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1cccc(C(F)(F)F)c1)N2,18.0,active
CHEMBL3644583,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCN(c3ccc(F)cc3)CC1)N2,31.0,active
CHEMBL3649765,COCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,120.0,active
CHEMBL4776661,CNCCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,7.0,active
CHEMBL3649716,CCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,1030.0,intermediate
CHEMBL3649728,O=c1[nH]c2ccc(OCCN3CCC(c4ccccc4)CC3)cc2c2c1CCCN2,1430.0,intermediate
CHEMBL3649750,CC(C)NCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,260.0,active
CHEMBL3663641,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCC(F)(F)CC2)CC1,100.0,active
CHEMBL3927023,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)CCC5)C3=O)CC2)cc1,29600.0,inactive
CHEMBL3986246,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,10000.0,inactive
CHEMBL3956527,COCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,6800.0,intermediate
CHEMBL3663643,CN1CCC(n2[nH]c3cccc(C(N)=O)c3c2=O)CC1,600.0,active
CHEMBL3663650,Cn1c2cc(F)cc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,15.0,active
CHEMBL3663651,NC(=O)c1cc(F)cc2[nH]n(C3CCN(C4CCCCC4)CC3)c(=O)c12,340.0,active
CHEMBL3915929,CC1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.6,active
CHEMBL3923029,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,11.0,active
CHEMBL3649718,CN1CCCc2c1c1cc(OC3CCNCC3)ccc1[nH]c2=O,3850.0,intermediate
CHEMBL3649767,N#CCNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,1020.0,intermediate
CHEMBL3696943,O=c1[nH]c2cc(-c3nnn[nH]3)ccc2c2ccccc12,30.0,active
CHEMBL3649757,CNCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,70.0,active
CHEMBL3649758,CN(CCO)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,50.0,active
CHEMBL1949850,O=c1[nH]cnc2cc(C(F)(F)F)ccc12,7500.0,intermediate
CHEMBL1949860,Cc1cc(C)c2nc[nH]c(=O)c2c1,1390.0,intermediate
CHEMBL3416132,O=C1NCCc2ccc(Cl)cc21,100000.0,inactive
CHEMBL1094969,CCNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,4.3,active
CHEMBL1094952,NC(=O)c1cccc2cn(-c3ccccc3Cl)nc12,100.0,active
CHEMBL202426,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)CCC3,10000.0,inactive
CHEMBL3649720,O=C(NCCN1CCCCC1)c1ccc2[nH]c(=O)c3cccnc3c2c1,1050.0,intermediate
CHEMBL3649731,CCN(CC)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,390.0,active
CHEMBL3649743,CC(c1ccc2c3c(c(=O)[nH]c2c1)CCCN3)N(C)C,50.0,active
CHEMBL3649746,CN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,40.0,active
CHEMBL3644609,COc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,22.0,active
CHEMBL3644611,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCN(S(=O)(=O)c3ccc(-c4ccccc4)cc3)CC1)N2,22.0,active
CHEMBL3649756,CN(Cc1ccccc1)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,930.0,active
CHEMBL3644582,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccccc1F)N2,28.0,active
CHEMBL3644610,Nc1ccc(S(=O)(=O)N2CCCN(CC3=Nc4cccc5c(=O)[nH]nc(c45)N3)CC2)cc1,15.0,active
CHEMBL493306,O=C(c1ccccc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,6.0,active
CHEMBL524190,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCC2)CC1,2.0,active
CHEMBL3929005,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1,9300.0,intermediate
CHEMBL4165586,COc1ccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)cc1,112.2,active
CHEMBL4167157,COc1ccc2nc3ccccc3c(Nc3ccccc3-c3nc4c(C(N)=O)cccc4[nH]3)c2c1,1700.0,intermediate
CHEMBL4162463,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(C2CCCCCC2)CC1,0.8,active
CHEMBL4554200,CC(C)n1cc2c(n1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,5.4,active
CHEMBL3663644,Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCNCC1,50.0,active
CHEMBL3649732,O=c1[nH]c2ccc(OCCN3CCOCC3)cc2c2c1CCCN2,2640.0,intermediate
CHEMBL3290474,NC(=O)c1cccc2c1OC(=Cc1cccc(O)c1)C2=O,2140.0,intermediate
CHEMBL3290484,CN1CCN(CCOc2ccc(C=C3Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,114.0,active
CHEMBL1767063,O=C(O)C=Cc1cccc2c(=O)[nH]ccc12,6600.0,intermediate
CHEMBL4177196,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncccn2)CC1,2.9,active
CHEMBL4748572,NC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1,9.9,active
CHEMBL4784468,CC1(C(=O)N2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)CC1,9.8,active
CHEMBL4859590,CNC(=O)c1ccc(N2CCN(Cc3cc4[nH]c(=O)c(CC(F)F)cc4cn3)CC2)c(F)n1,3.0,active
CHEMBL3649809,COc1cc(CN2CCC(N3CCOCC3)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,140.0,active
CHEMBL3394712,COc1ccc2c(c1OC)CCN1C(=O)CCCC21,564.8,active
CHEMBL1949857,Cc1cccc2c(=O)[nH]cnc12,1320.0,intermediate
CHEMBL3701692,CC1c2cc(F)cc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,640.0,active
CHEMBL443077,NC(=O)c1cccc2ncc(-c3ccc(N)cc3)nc12,87.0,active
CHEMBL520924,CN1CCN(C(=O)c2cccc(-c3nc4cccc5c4n3CCNC5=O)c2)CC1,161.0,active
CHEMBL501330,C#Cc1cnc2c(C(N)=O)cccc2c1,2300.0,intermediate
CHEMBL479635,NC(=O)c1cccc2cc(-c3cccc(C(F)(F)F)c3)cnc12,52000.0,inactive
CHEMBL4163384,N#Cc1cccc(N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)cc(F)c3F)CC2)n1,5.1,active
CHEMBL1171298,CCc1cc2cc(C(CCN3CCCCC3)Cc3ccc4c(c3)OCCO4)ccc2[nH]c1=O,9.204,active
CHEMBL550501,CN(C)CCN(C)C(=O)c1cc2[nH]c(=O)c3ccccc3n2n1,100.0,active
CHEMBL245536,CCNC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,20.0,active
CHEMBL596721,CC(=O)N1CCCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,19.0,active
CHEMBL599793,O=C(c1cc(Cc2c[nH]c(=O)c3c(Cl)c(Cl)cn23)ccc1F)N1CCCNCC1,1.6,active
CHEMBL3649717,CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,1070.0,intermediate
CHEMBL3649786,COc1cc(CN(C)CCOC(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,320.0,active
CHEMBL3649801,CN(C)Cc1cc(O)c2c3c(c(=O)[nH]c2c1)CCCN3,750.0,active
CHEMBL3649802,CCOc1cc(CN(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,60.0,active
CHEMBL3764920,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCC3)cc1)C2c1ccc(F)cc1,1.1,active
CHEMBL480613,CN(C)CCCOc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1,63.0,active
CHEMBL4532631,COc1cc(O)cc(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,18310.0,inactive
CHEMBL4099441,CC(C)CCN1CCCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,708.0,active
CHEMBL4089213,CC(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,92.0,active
CHEMBL3649773,CN1CCCc2c1c1ccc(CN3CCOCC3)cc1[nH]c2=O,1090.0,intermediate
CHEMBL3649796,COc1cc(CN(C)C(C)C)cc2[nH]c(=O)c3c(c12)NCCC3,140.0,active
CHEMBL3649807,COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3,190.0,active
CHEMBL3649808,COc1cc(CNCCN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,70.0,active
CHEMBL189386,Cc1cccc2c(O)nc(CCCN3CC=C(c4ccccc4)CC3)nc12,14.0,active
CHEMBL4860422,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nc3ccccc32)C1,0.49,active
CHEMBL4868967,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC(c2nc3ccccc3[nH]2)CC1,0.63,active
CHEMBL4172321,CCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,2.1,active
