molecule_chembl_id,canonical_smiles,standard_type,relation,standard_value,standard_units
CHEMBL188824,Cc1c(-c2ccccc2)n2c3c(cccc13)C(=O)NCC2,Ki,'=',41.0,nM
CHEMBL186461,O=C1NCCn2c(-c3ccc(Cl)cc3)c(/C=N/O)c3cccc1c32,Ki,'=',7.5,nM
CHEMBL4290899,Cn1c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc2n(CC2CC2)c1=O,EC50,'>',150000.0,nM
CHEMBL3644587,O=c1[nH]nc2c3c(cccc13)N=C(CN1Cc3ccccc3C1)N2,IC50,'=',2.0,nM
CHEMBL400299,O=c1[nH]c(C2CCCC(N3CC=C(c4ccccc4)CC3)C2)nc2ccccc12,IC50,'=',1800.0,nM
CHEMBL249813,O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2ccccc12,IC50,'=',46.0,nM
CHEMBL594759,Nc1cccc2c1CCNC2=O,IC50,'=',410.0,nM
CHEMBL596168,O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccccc1,IC50,'=',4.0,nM
CHEMBL594599,O=C1NCC2c3c(cccc31)CCN2S(=O)(=O)Cc1ccccc1,IC50,'=',83.0,nM
CHEMBL594976,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Cl)cc1,IC50,'=',5.0,nM
CHEMBL611621,N#Cc1ccc(CC(=O)N2CCc3cccc4c3C2CNC4=O)cc1,IC50,'=',9.0,nM
CHEMBL593593,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccncc1,IC50,'=',10.0,nM
CHEMBL4082728,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccncc2)C1,IC50,'=',62.0,nM
CHEMBL595230,CN1CCC[C@@H](C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,IC50,'=',12.0,nM
CHEMBL595680,CN(C)C(=O)CCC(=O)N1CCc2cccc3c2C1CNC3=O,IC50,'=',9.0,nM
CHEMBL3701698,C[C@@H]1c2cccc(C(N)=O)c2C(=O)N1C1CCN(C2CCCCC2)CC1,IC50,'=',162.0,nM
CHEMBL4287655,NC(=O)c1ccc(Oc2ccc(C=O)cc2)cc1,IC50,'>',100000.0,nM
CHEMBL449635,COc1ccc(C(N)=O)cc1,IC50,'=',57000.0,nM
CHEMBL1813881,O=C(Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,IC50,'=',120000.0,nM
CHEMBL1814050,O=C(Nc1ccccc1Cl)c1cc(Cl)cc(Cl)c1O,IC50,'=',500000.0,nM
CHEMBL560256,COc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c(OC)c1,IC50,'=',200.0,nM
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Ki,'=',1.4,nM
CHEMBL4459573,CC(C)(C)NCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,IC50,'=',75.0,nM
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Ki,'=',1.4,nM
CHEMBL4456584,CC(=O)N1CCC[C@@]1(C)c1nc2c(C(N)=O)c(F)ccc2[nH]1,IC50,,,
CHEMBL3137320,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,IC50,'=',0.57,nM
CHEMBL4522170,O=C1NCCn2c(-c3ccc(N4CCNCC4)cc3)nc3cncc1c32,PF50,'=',1.1,
CHEMBL372303,CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,IC50,'=',9.1,nM
CHEMBL361500,Oc1nc2c(c3ccccc13)Cc1ccccc1-2,EC50,'>',3000.0,nM
CHEMBL4462563,NC(=O)c1cccc2c1O/C(=C\c1ccc(-c3nn[nH]n3)c(F)c1)C2=O,IC50,'=',56.0,nM
CHEMBL4592442,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)O)cc1)C2=O,IC50,'=',67.61,nM
CHEMBL4544714,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4nnc(C(F)(F)F)s4)CC3)cc1)C2=O,IC50,'>',50.0,nM
CHEMBL4571844,Cc1nnc2n1CCN(C(=O)c1ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc1)C2,IC50,'=',79.43,nM
CHEMBL4469675,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C4CCCC4)C3)cc1)C2=O,IC50,'=',37.0,nM
CHEMBL4542683,NC(=O)c1cccc2c1O/C(=C\c1cccc(C(=O)N3CCn4cnnc4C3)c1)C2=O,IC50,'>',50.0,nM
CHEMBL4471547,NC(=O)c1cccc2c1O/C(=C\c1cccc(C(=O)NCCc3nc4cc(F)ccc4[nH]3)c1)C2=O,IC50,'=',95.5,nM
CHEMBL4453142,NC(=O)c1cccc2c1O/C(=C\c1ccc(-c3ccccc3)cc1)C2=O,Inhibition,'=',2.0,%
CHEMBL4469097,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4ncncn4)CC3)cc1)C2=O,Inhibition,'=',8.0,%
CHEMBL4528490,COC(=O)c1cnc(N2CCN(C(=O)c3ccc(/C=C4\Oc5c(C(N)=O)cccc5C4=O)cc3)CC2)nc1,Inhibition,'=',34.0,%
CHEMBL4557232,COCc1nc(-c2ccnc(N3CCN(C(=O)c4ccc(/C=C5\Oc6c(C(N)=O)cccc6C5=O)cc4)CC3)n2)no1,Inhibition,'=',36.0,%
CHEMBL4582095,NC(=O)c1cccc2c1O/C(=C\c1cccc(C(=O)N3CCN(c4cnccn4)CC3)c1)C2=O,Inhibition,'=',16.0,%
CHEMBL493045,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCNCC1,Ki,'=',0.376,nM
CHEMBL4461392,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1,IC50,'=',0.4365,nM
CHEMBL47508,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,IC50,'=',14.0,nM
CHEMBL2323539,COc1ccc(N2CCN(C(=O)CNC(=O)CN3CCc4cccc5c4C3CNC5=O)CC2)cc1,IC50,'=',300.0,nM
CHEMBL371425,CCC(=O)Nc1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,'=',20.0,nM
CHEMBL201981,CCC(C)CN(C)C(=O)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,IC50,'=',9.0,nM
CHEMBL2407987,CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,PF50,'=',4400.0,
CHEMBL3764816,Cn1ncnc1[C@@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@H]1c1ccc(F)cc1,IC50,'=',144.0,nM
CHEMBL187566,O=C(c1ccccc1)c1cn2c3c(cccc13)C(=O)NCC2,Ki,'=',337.0,nM
CHEMBL84371,O=C(CCN1CCC(N2CCCC2)CC1)N1CCc2nc(O)c3cc(F)ccc3c2C1,IC50,'=',32.0,nM
CHEMBL2204335,C/C(=N\O)c1c(-c2ccc(F)cc2)n2c3c(cccc13)C(=O)NCC2,Ki,'=',9.1,nM
CHEMBL363978,CO/N=C\c1cn2c3c(cccc13)C(=O)NCC2,Ki,'=',121.0,nM
CHEMBL362875,CO/N=C/c1cn2c3c(cccc13)C(=O)NCC2,Ki,'=',809.0,nM
CHEMBL189466,C/C(=N\O)c1cn2c3c(cccc13)C(=O)NCC2,Ki,'=',39.0,nM
CHEMBL188989,O=C1NCCn2c(-c3ccc(Cn4cccc4)cc3)cc3cccc1c32,Ki,'=',6.8,nM
CHEMBL4103623,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCCC(Oc3ccccc3)C2)c1,Inhibition,'=',90.0,%
CHEMBL4100391,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(CC(F)(F)F)CC3)nc12,IC50,'=',34.0,nM
CHEMBL4167934,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(Cl)c2)CC1,IC50,'=',4.2,nM
CHEMBL4174093,N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1,Inhibition,,,%
CHEMBL4074448,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(c3ccc(F)cc3)CC2)c1,IC50,'=',270.0,nM
CHEMBL4097232,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)c1,IC50,'=',812.83,nM
CHEMBL4079213,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccccc3F)CC2)c1,IC50,'=',501.19,nM
CHEMBL4068366,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1,IC50,'=',223.87,nM
CHEMBL4208996,Cc1cc(-c2nnc(-c3ccccc3Cl)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,'=',51.0,nM
CHEMBL4215482,Cc1cc(-c2nnc(/C=C/c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,'=',446.0,nM
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,IC50,'=',26.0,nM
CHEMBL3113566,C#CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,IC50,'=',25.8,nM
CHEMBL1935256,O=C(Cn1cncn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,'=',15.0,nM
CHEMBL1935261,O=C(CN1CCC[C@H]1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4.O=C(O)C(F)(F)F,IC50,'=',7.0,nM
CHEMBL1935265,O=C(CCC(=O)N1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,'=',10.0,nM
CHEMBL1935266,O=C(CCC(=O)N1C=CC=CC=C1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,'=',26.0,nM
CHEMBL1935270,CC(C)(C)OC(=O)NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,IC50,'=',16.0,nM
CHEMBL426618,COc1ccc(-c2cc3cccc4c3n2CCNC4=O)cc1,Ki,'=',8.2,nM
CHEMBL426070,O=C1NCCn2c(-c3cccc(Cn4cccc4)c3)cc3cccc1c32,Ki,'=',12.5,nM
CHEMBL363893,O=C1NCCn2c(-c3ccc(F)cc3)c(/C=N/O)c3cccc1c32,Ki,'=',6.0,nM
CHEMBL289198,C[N+](C)(C)CC(=O)Nc1ccc2nc(O)c3ccccc3c2c1.[Cl-],IC50,'=',30.0,nM
CHEMBL2407980,CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,IC50,'=',49.0,nM
CHEMBL5175831,O=C(COc1ccc2c(c1)CCCN2C(=O)CCl)NCCCCCCNC(=O)CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,Activity,,,
CHEMBL108431,CS(=O)(=O)O.Oc1nc2ccc(N3CCN(CC4CC4)CC3)nc2c2ccccc12,IC50,'=',71.0,nM
CHEMBL5173777,N#Cc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Inhibition,'=',94.1,%
CHEMBL5182785,NC1CCN(Cc2ccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)cc2)CC1,IC50,'=',0.41,nM
CHEMBL5316202,CC(C)C[C@@H](/C=C/[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)NCCCCCC1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1)C(C)C)NC(=O)OC(C)(C)C,Inhibition,'=',67.7,%
CHEMBL5272125,C[C@H](NC(=O)CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)Oc1ccc(COC(=O)N2CCCC2(C)c2nc3cccc(C(N)=O)c3[nH]2)cc1.[Cl-],Inhibition,'=',98.7,%
CHEMBL5171234,O=c1c(O)c(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(OS(=O)(=O)O)cc5)oc34)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,IC50,'=',240.0,nM
CHEMBL5197830,O=C(Nc1cccc2cccnc12)c1ccc(NC(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1,IC50,,,
CHEMBL341427,CC(C)[Si](OCc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1)(C(C)C)C(C)C,Ki,'=',85.0,nM
CHEMBL338923,COc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1O,Ki,'=',2.0,nM
CHEMBL335198,NC(=O)c1cccc2[nH]c(-c3ccc(C(=O)O)cc3)nc12,Ki,'=',290.0,nM
CHEMBL129984,COC(=O)c1cccc2[nH]c(-c3ccc(C(F)(F)F)cc3)nc12,Inhibition,,,
CHEMBL344963,CN(C)Cc1ccc(-c2[nH]c3cccc4c3c2CNC4=O)cc1,Ki,'<',5.0,nM
CHEMBL5275103,CONC1=C(C#N)Oc2[nH]c(=O)[nH]c(=O)c2C1c1cccs1,IC50,'=',114950.0,nM
CHEMBL5276959,O=c1[nH]c2c(c(=O)[nH]1)C(c1cccs1)c1[nH]c(=S)n(-c3ccccc3)c(=O)c1O2,IC50,'=',3610.0,nM
CHEMBL343019,O=C1NCCc2c(-c3ccccc3O)[nH]c3cccc1c23,Ki,'=',23.0,nM
CHEMBL5206871,COc1cc(-c2nc3cccc(Cl)c3c(=O)[nH]2)ccc1Cc1n[nH]c(=O)c2ccccc12,Inhibition,'=',33.86,%
CHEMBL5178443,O=c1[nH]c(-c2cc(F)cc(Cc3n[nH]c(=O)c4ccccc34)c2)nc2ccccc12,Inhibition,'=',84.45,%
CHEMBL203967,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(CC2CC2)CC1,IC50,'=',5.0,nM
CHEMBL381382,O=C(NC1CCCC1)C1CCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,PF50,'=',2.5,
CHEMBL134022,COc1cccc(-c2nc3c(C(N)=O)cccc3[nH]2)c1,Ki,'=',6.0,nM
CHEMBL65791,O=C1NCCn2c(-c3ccc(CO)cc3)nc3cccc1c32,Ki,'=',4.2,nM
CHEMBL371596,O=C(CO)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,IC50,'=',110.0,nM
CHEMBL4850338,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccsc4)CC3)c(O)cc(O)c12,IC50,'=',49.8,nM
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,Kd,'=',1.0,nM
CHEMBL5190481,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3F)CC2)nc2c(Cl)cccc12,IC50,'=',7.0,nM
CHEMBL5208301,CC(C)(C)CC(=O)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,IC50,'<',200.0,nM
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',1.4,nM
CHEMBL4758319,NC(=O)c1cc(Cl)c2ccc(-c3ccc(C(=O)N4CCN(C(=O)C5CC5)CC4)cc3)nn12,IC50,'=',443.2,nM
CHEMBL4744702,NC(=O)c1cc(Cl)c2cc(-c3cc4c(s3)CNCC4)cnn12,IC50,'=',14.2,nM
CHEMBL4762579,CC(C)(C)C1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,IC50,'=',434.19,nM
CHEMBL4756907,CN1CCc2sc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2C1,IC50,'=',156.53,nM
CHEMBL4746309,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)nc1,IC50,'=',1.0,nM
CHEMBL4776820,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncccc5c(=O)[nH]4)CC3)CC2)cc1,IC50,'=',1.1,nM
CHEMBL4789581,N#Cc1ccc(N2CCN([C@H]3C=C(c4cc5ncc(F)cc5c(=O)[nH]4)CC3)CC2)cc1,Inhibition,'=',91.0,%
CHEMBL1652711,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,IC50,'=',700.0,nM
CHEMBL1652716,O=C(O)c1ccc2c(c1)nc(NCCCO)c1ccsc12,IC50,,,
CHEMBL1652711,O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,Inhibition,'=',58.0,%
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,Inhibition,'=',98.0,%
CHEMBL5183477,O=C1NCCc2c(-c3ccc(OCc4ccccc4)cc3)[nH]c3cc(F)cc1c23,Inhibition,'=',50.6,%
CHEMBL5182785,NC1CCN(Cc2ccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)cc2)CC1,Inhibition,'=',95.7,%
CHEMBL5208664,O=C1NCCc2c(-c3cccc(CN4CCN(C(=O)C5CC5)CC4)c3)[nH]c3cc(F)cc1c23,Inhibition,'=',46.1,%
CHEMBL5192956,NC1CCCN(Cc2cccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)c2)C1,Inhibition,'=',64.8,%
CHEMBL5285912,CC(C)C[C@@H](/C=C/[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=O)OCc1ccccc1)C(=O)Nc1ccc(COC(=O)N2CCCC2(C)c2nc3cccc(C(N)=O)c3[nH]2)cc1)C(C)C)NC(=O)OC(C)(C)C,Inhibition,'=',34.3,%
CHEMBL85733,O=C(CN1CCC(N2CCCC2)CC1)N1CCc2nc(O)c3ccccc3c2C1,IC50,'=',185.0,nM
CHEMBL1949864,Cc1cc(C)c2nc(C)[nH]c(=O)c2c1,IC50,'=',13210.0,nM
CHEMBL1949848,Nc1ccc2nc[nH]c(=O)c2c1,Inhibition,'=',40.0,%
CHEMBL1949857,Cc1cccc2c(=O)[nH]cnc12,Inhibition,'>',60.0,%
CHEMBL151549,Cc1nc(O)c2cccc(C)c2n1,Inhibition,'>',60.0,%
CHEMBL5197101,CCc1cc2ccc(CN3CCN(c4ccc(C(=O)NC)nc4)CC3)cc2[nH]c1=O,IC50,'=',5.0,nM
CHEMBL356104,O=C1NCc2c[nH]c3cccc1c23,Ki,'=',47.0,nM
CHEMBL289834,O=C(NCCc1ccccc1)c1ccc2c(c1)nc(O)c1cc(F)ccc12,IC50,'=',150.0,nM
CHEMBL3907535,CC(C)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,EC50,'=',5.0,nM
CHEMBL3931542,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32,EC50,'=',8.0,nM
CHEMBL570304,CN(C)Cc1ccc2c(c1)[nH]c(=O)c1nccn12,Ki,'=',519.0,nM
CHEMBL569363,O=C1NCCc2c1ccc1[nH]cc(CCNCc3cn[nH]c3)c21,IC50,'=',340.0,nM
CHEMBL64780,O=c1cc(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,IC50,'=',2600.0,nM
CHEMBL2425952,CCc1nc2c(Cc3ccc(C(=O)NO)cc3)cccc2c(=O)n1CCc1ccccc1,Inhibition,,,%
CHEMBL2425961,CCc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1CCc1ccccc1,Inhibition,,,%
CHEMBL2431805,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCSC2,IC50,'=',5623.41,nM
CHEMBL4777541,O=C(CC12CC3CC(CC(C3)C1)C2)NCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',1.1,
CHEMBL4788791,O=C(CC12CC3CC(CC(C3)C1)C2)NCCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',1.1,
CHEMBL4794938,O=C(CC1c2ccccc2-c2ccccc21)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,FC,'=',0.3,
CHEMBL503239,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CC2CC2)CC1,IC50,'=',4.0,nM
CHEMBL246592,CCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,IC50,'=',56.0,nM
CHEMBL5188117,O=c1[nH]nc(Cc2ccc(F)c(-c3nc4cccc(Cl)c4c(=O)[nH]3)c2)c2ccccc12,Inhibition,'=',72.8,%
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',8.0,nM
CHEMBL3929889,CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CC(C)(C)C2,EC50,'=',2.4,nM
CHEMBL1092224,CC(C)N1CCC(c2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)CC1,EC50,'=',12.0,nM
CHEMBL3105886,NC(=O)n1ccc2ccc(-c3ccc(CN4CCCCC4)cc3)nc21,EC50,'=',400.0,nM
CHEMBL3105881,NC(=O)n1ccc2ccc(-c3ccccc3F)nc21,IC50,'=',3000.0,nM
CHEMBL3906567,Cn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,IC50,'=',15.2,nM
CHEMBL1097260,NC(=O)c1cccc2cn(-c3ccc([C@H]4CCCNC4)cc3)nc12,IC50,'=',2.4,nM
CHEMBL1098297,NC(=O)c1cccc2cn(-c3ccc(C4CCCN4)cc3)nc12,IC50,'=',3.1,nM
CHEMBL1095606,NC(=O)c1cccc2cn(-c3ccc4c(c3)CNCC4)nc12,IC50,'=',2.2,nM
CHEMBL363363,Nc1ccc2c(c1)-c1nc(O)c3ccccc3c1C2,EC50,,,nM
CHEMBL2325503,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,IC50,'>',100000.0,nM
CHEMBL4076368,COc1cccc(N2CCN(c3nc4c(c(=O)[nH]3)CCCC4)CC2)c1,IC50,'>',20000.0,nM
CHEMBL4461036,COc1ccc(N2CCN(c3nc4c(c(=O)[nH]3)CC(F)(F)CC4)CC2)cc1,IC50,'>',20000.0,nM
CHEMBL4471982,COc1ccccc1C1=CCN(c2nc3c(c(=O)[nH]2)CCCC3)CC1,IC50,'>',20000.0,nM
CHEMBL4442606,O=C1OC2(CCN(c3nc4c(c(=O)[nH]3)CCCC4)CC2)c2ccccc21,IC50,'>',20000.0,nM
CHEMBL4555506,O=C1Nc2ccccc2C12CCN(c1nc3c(c(=O)[nH]1)CCCC3)CC2,IC50,'>',20000.0,nM
CHEMBL4516906,O=C1NC2(CCN(c3nc4c(c(=O)[nH]3)CCCC4)CC2)c2ccccc21,IC50,'>',20000.0,nM
CHEMBL191185,O=C(CCCN1CCOCC1)Nc1ccc2c(c1)Cc1c-2nc(O)c2ccccc12,EC50,'=',9.0,nM
CHEMBL4865897,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)cc3F)nc12,IC50,'=',40.12,nM
CHEMBL1922094,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,IC50,,,
CHEMBL505041,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCN(CCO)CC1,IC50,'=',18.0,nM
CHEMBL4870960,Cc1ccc2nc3n(c2c1)CCN(C(=O)c1cc(Cc2n[nH]c(=O)c4ccccc24)ccc1F)C3,IC50,'=',0.47,nM
CHEMBL4878133,O=c1[nH]nc(Cc2ccc(F)c(CN3CCC(c4nc5ccccc5[nH]4)CC3)c2)c2ccccc12,Inhibition,'=',47.0,%
CHEMBL4436366,Nc1cc(-c2nc(N3CCOCC3)nc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)n2)ccc1F,IC50,'=',1.096,nM
CHEMBL3896875,N[C@H]1CC(=O)N(c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)C1=O,Ki,'=',2.3,nM
CHEMBL3901842,O=C(c1ccc(Cl)nc1)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',0.7,nM
CHEMBL3958755,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,Ki,'=',2.1,nM
CHEMBL3986054,O=c1[nH]nc(C(c2ccccc2)C(F)(F)F)c2c1CCCC2,Ki,'=',9220.0,nM
CHEMBL3967030,COc1cc(CCNC(=O)c2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc(OC)c1,Ki,'=',42.0,nM
CHEMBL3966359,O=c1[nH]nc(Cc2ccc(F)c(Br)c2)c2ncccc12,Ki,'=',3200.0,nM
CHEMBL4173393,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(C1)CN(C(=O)C1CC1)C2,Inhibition,,,%
CHEMBL521686,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,IC50,'=',0.9,nM
CHEMBL5201927,CCc1cc2ncc(CN3CCN(c4cc5c(cn4)NC(=O)CC5)CC3)cc2[nH]c1=O,IC50,'=',5.4,nM
CHEMBL5205409,CCc1cc2ncc(CN3CC4CCC(C3)N4c3ccc(C(=O)NC)nc3)cc2[nH]c1=O,IC50,'=',41.0,nM
CHEMBL4472182,CN1CCC[C@@]1(C)c1nc2c(C(N)=O)c(F)ccc2[nH]1,PF50,'=',1.0,
CHEMBL539660,CN(C)Cc1ccc2c(c1)NC(=O)C1CCCN21,EC50,'=',646.0,nM
CHEMBL597888,NC(=O)c1cccc2c1C(=O)N(C1CCCCC1)C2,Ki,'=',172.0,nM
CHEMBL4584534,CNCc1ccc(-c2cc3cc(F)cc(C(N)=O)c3o2)cc1,IC50,'=',3.2,nM
CHEMBL479779,CC(C)NC(C)(C)c1nc2c(C(N)=O)cccc2[nH]1,Ki,'=',7.0,nM
CHEMBL482059,NC(=O)c1ccccc1OCCc1ccc(F)c(C(=O)N2CCN(C(=O)C3CCCC3)CC2)c1,IC50,'=',103.0,nM
CHEMBL5178055,CC1(NC(=O)OC(C)(C)C)CCN(Cc2ccc(-c3[nH]c4cc(F)cc5c4c3CCNC5=O)cc2)CC1,Inhibition,'=',87.0,%
CHEMBL338790,Nc1ccc2c3c(cccc13)C(=O)NC2=O,Activity,,,
CHEMBL338790,Nc1ccc2c3c(cccc13)C(=O)NC2=O,FC,'=',2.3,
CHEMBL4458889,CNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,PF50,'=',1.2,
